id,uid,country,country_id,state,state_id,city,street,open_time,close_time,lat,lng,timezone
16747,NULL,Australia,200,Victoria,157,Gladstone Park,196 Mickleham Road,08:00:00,07:59:00,-37.687633,144.883179,Australia/Melbourne
16748,NULL,Australia,200,Victoria,157,Gladstone Park,196 Mickleham Road,08:00:00,07:59:00,-37.687633,144.883179,Australia/Melbourne
16749,NULL,Australia,200,Victoria,157,Gladstone Park,196 Mickleham Road,08:00:00,07:59:00,-37.687633,144.883179,Australia/Melbourne
16750,NULL,Australia,200,Victoria,157,Gladstone Park,196 Mickleham Road,08:00:00,07:59:00,-37.687633,144.883179,Australia/Melbourne
16751,NULL,Australia,200,Victoria,157,Gladstone Park,196 Mickleham Road,08:00:00,07:59:00,-37.687633,144.883179,Australia/Melbourne
16753,NULL,Australia,200,Western Australia,154,Perth,383 Murray St,08:00:00,07:59:00,-31.9517,115.85407,Australia/Perth
16754,NULL,Australia,200,Western Australia,154,Perth,383 Murray St,08:00:00,07:59:00,-31.9517,115.85407,Australia/Perth
16755,NULL,Australia,200,Western Australia,154,Perth,383 Murray St,08:00:00,07:59:00,-31.9517,115.85407,Australia/Perth
16756,NULL,Australia,200,Western Australia,154,Perth,383 Murray St,08:00:00,07:59:00,-31.9517,115.85407,Australia/Perth
16757,NULL,Australia,200,Western Australia,154,Perth,383 Murray St,08:00:00,07:59:00,-31.9517,115.85407,Australia/Perth
16759,NULL,Australia,200,Western Australia,154,Scarborough,148 The Esplanande st.,11:00:00,01:00:00,-31.893685,115.757057,America/Toronto
16760,NULL,Australia,200,Western Australia,154,Scarborough,148 The Esplanande st.,11:00:00,01:00:00,-31.893685,115.757057,America/Toronto
16761,NULL,Canada,195,British Columbia,NULL,Abbotsford,30835 Peardonville Rose,20:00:00,20:00:00,49.046714,-122.368877,America/Vancouver
16762,NULL,India,NULL,Karnataka,NULL,Bengaluru,0,20:00:00,20:00:00,12.971599,77.594563,Asia/Calcutta
16778,NULL,Canada,195,Ontario,49,Minett,1040 Juddhaven Road,08:00:00,07:59:00,45.166655,-79.648196,UTC
16779,NULL,Argentina,194,Buenos Aires,NULL,,526 General Martín de Gainza,20:00:00,20:00:00,0,0,
16780,NULL,Argentina,194,Buenos Aires,255,Buenos Aires,732 Avenida Independencia,08:00:00,07:59:00,0,0,America/Buenos_Aires
16781,NULL,Argentina,194,Buenos Aires,NULL,,365 Juan Bautista Alberdi,20:00:00,20:00:00,0,0,
16782,NULL,Argentina,194,Buenos Aires (Capital Federal),98,Buenos Aires,Avenida Corrientes,20:00:00,20:00:00,-34.604141,-58.409294,America/Buenos_Aires
16783,NULL,Chile,NULL,,NULL,,0,20:00:00,20:00:00,0,0,
16784,NULL,Argentina,194,Buenos Aires (Capital Federal),98,san Telmo,chile 324,08:00:00,07:59:00,-34.616147,-58.371787,America/Buenos_Aires
16785,NULL,Argentina,194,Buenos Aires (Capital Federal),NULL,san Telmo,chile 324,20:00:00,20:00:00,-34.616147,-58.371787,America/Buenos_Aires
16786,NULL,Argentina,194,Buenos Aires,NULL,,0,20:00:00,20:00:00,0,0,
16787,NULL,Argentina,194,Buenos Aires,255,Buenos Aires,0,08:00:00,07:59:00,0,0,America/Buenos_Aires
16788,NULL,Argentina,194,Buenos Aires (Capital Federal),98,Buenos Aires,Avenida Cerviño,20:00:00,20:00:00,-34.579247,-58.412447,America/Buenos_Aires
16789,NULL,Argentina,194,Buenos Aires,NULL,,1299 Bolívar,20:00:00,20:00:00,0,0,
16796,NULL,Australia,200,Victoria,157,Lara,Hicks Street,08:30:00,01:00:00,-38.023566,144.41498,Australia/Melbourne
16797,NULL,Australia,200,Victoria,157,Lara,Hicks Street,08:30:00,01:00:00,-38.023566,144.41498,Australia/Melbourne
16798,NULL,China,36,Guangdong 广东,NULL,广州,广州市海珠区琶醍B区2楼,20:00:00,20:00:00,23.107481,113.340157,Asia/Shanghai
16799,NULL,China,36,Guangdong 广东,NULL,广州,广州市天河区珠江道广场猎德道39号,20:00:00,20:00:00,23.118651,113.334207,Asia/Shanghai
16800,NULL,China,36,Guangdong 广东,NULL,广州,广州市天河区珠江新城猎德大道30号珠江道商业广场,20:00:00,20:00:00,23.118651,113.334207,Asia/Shanghai
16801,NULL,China,36,Guangdong 广东,NULL,广州,广州市天河区珠江道广场,20:00:00,20:00:00,23.119927,113.321454,Asia/Shanghai
16802,NULL,China,36,Guangdong 广东,186,广州,广州市荔湾区流花路115号,08:00:00,07:59:00,23.142147,113.258906,Asia/Shanghai
16803,NULL,China,36,Guangdong 广东,NULL,广州,广州越秀区东华南路,20:00:00,20:00:00,23.118583,113.285293,Asia/Shanghai
16804,NULL,China,36,Guangdong 广东,NULL,广州,广州市天河区珠江新城冼村路11号,20:00:00,20:00:00,23.122099,113.328229,Asia/Shanghai
16805,NULL,Australia,200,Queensland,156,Surfers Paradise,30-34 Ferny Avenue,08:00:00,07:59:00,-27.999942,153.426492,Australia/Brisbane
16806,NULL,Australia,200,Queensland,156,Surfers Paradise,30-34 Ferny Avenue,08:00:00,07:59:00,-27.999942,153.426492,Australia/Brisbane
16807,NULL,Australia,200,Queensland,NULL,South Brisbane,30ba Stanley Street Plaza,20:00:00,20:00:00,-27.478357,153.02307,Australia/Brisbane
16808,NULL,Australia,200,Queensland,NULL,South Brisbane,30ba Stanley Street Plaza,20:00:00,20:00:00,-27.478357,153.02307,Australia/Brisbane
16809,NULL,Australia,200,Queensland,156,Brisbane,Stanley Street Plaza,08:00:00,07:59:00,-27.478614,153.02322,Australia/Brisbane
16810,NULL,Australia,200,Queensland,156,Brisbane,Stanley Street Plaza,08:00:00,07:59:00,-27.478614,153.02322,Australia/Brisbane
16811,NULL,Australia,200,Queensland,156,Brisbane City,175 George Street,08:00:00,07:59:00,-27.471468,153.024353,Australia/Brisbane
16812,NULL,Australia,200,Queensland,156,Brisbane City,175 George Street,08:00:00,07:59:00,-27.471468,153.024353,Australia/Brisbane
16813,NULL,Australia,200,Queensland,156,Brisbane City,175 George Street,08:00:00,07:59:00,-27.471468,153.024353,Australia/Brisbane
16814,NULL,Australia,200,Queensland,156,Brisbane City,175 George Street,08:00:00,07:59:00,-27.471468,153.024353,Australia/Brisbane
16815,NULL,Australia,200,Victoria,157,Sunbury,78-92 bulla rd,08:00:00,07:59:00,-37.736814,144.905941,Australia/Melbourne
16816,NULL,Australia,200,Victoria,157,Sunbury,78-92 bulla rd,08:00:00,07:59:00,-37.736814,144.905941,Australia/Melbourne
16817,NULL,Australia,200,Victoria,157,Sunbury,78-92 bulla rd,08:00:00,07:59:00,-37.736814,144.905941,Australia/Melbourne
16852,NULL,Argentina,194,Buenos Aires,255,,3596 Avenida Cerviño,20:00:00,20:00:00,0,0,
16855,NULL,Argentina,194,,NULL,Buenos Aires,6025 Nicaragua,20:00:00,20:00:00,-34.578206,-58.437872,America/Buenos_Aires
16856,NULL,Argentina,194,Buenos Aires,255,Buenos Aires,Arevalo 2032,20:00:00,20:00:00,-34.578073,-58.437338,America/Buenos_Aires
16863,NULL,Argentina,194,Buenos Aires,255,,2000 Chile,20:00:00,20:00:00,0,0,
16864,NULL,Canada,195,Quebec,46,Saint-Jérôme,rue st-george,08:00:00,07:59:00,45.777075,-74.003107,America/Montreal
16868,NULL,Australia,200,Victoria,157,Preston,Plenty Road,12:00:00,07:59:00,-37.745253,145.006067,Australia/Melbourne
16869,NULL,Australia,200,Victoria,157,Preston,Plenty Road,12:00:00,07:59:00,-37.745253,145.006067,Australia/Melbourne
16870,NULL,Australia,200,New South Wales,153,East Maitland,78 Lawes Street,20:00:00,20:00:00,-32.749937,151.589259,Australia/Sydney
16871,NULL,Australia,200,New South Wales,153,East Maitland,78 Lawes Street,20:00:00,20:00:00,-32.749937,151.589259,Australia/Sydney
16872,NULL,Australia,200,New South Wales,153,East Maitland,78 Lawes Street,20:00:00,20:00:00,-32.749937,151.589259,Australia/Sydney
16873,NULL,Australia,200,New South Wales,153,Wagga Wagga,2-6 Hammond Avenue,20:00:00,20:00:00,-35.12058,147.378657,Australia/Sydney
16874,NULL,Australia,200,New South Wales,153,Wagga Wagga,2-6 Hammond Avenue,20:00:00,20:00:00,-35.12058,147.378657,Australia/Sydney
16875,NULL,Australia,200,New South Wales,153,Wagga Wagga,2-6 Hammond Avenue,20:00:00,20:00:00,-35.12058,147.378657,Australia/Sydney
16877,NULL,Australia,200,Victoria,157,Wodonga,51-53 Elgin Boulevard,07:00:00,03:00:00,-36.120242,146.884824,Australia/Melbourne
16878,NULL,Australia,200,Victoria,157,Wodonga,51-53 Elgin Boulevard,07:00:00,03:00:00,-36.120242,146.884824,Australia/Melbourne
16879,NULL,Australia,200,Victoria,157,Wodonga,51-53 Elgin Boulevard,07:00:00,03:00:00,-36.120242,146.884824,Australia/Melbourne
16880,NULL,Australia,200,Victoria,157,Wodonga,51-53 Elgin Boulevard,07:00:00,03:00:00,-36.120242,146.884824,Australia/Melbourne
16881,NULL,Australia,200,Victoria,157,Wodonga,51-53 Elgin Boulevard,07:00:00,03:00:00,-36.120242,146.884824,Australia/Melbourne
16882,NULL,Canada,195,Quebec,46,Boucherville,Lionel -Daunais,08:00:00,07:59:00,45.59137,-73.43641,America/Toronto
16883,NULL,Canada,195,Québec,46,La Prairie,1119 Boulevard Taschereau,20:00:00,20:00:00,45.404399,-73.498553,Canada/Eastern
16884,NULL,Canada,195,Ontario,49,Ottawa,6127 Perth Street,20:00:00,20:00:00,45.194527,-75.838976,America/Toronto
16885,NULL,Canada,195,Ontario,49,Ottawa,2858 Munster Road,08:00:00,07:59:00,45.164988,-75.940672,America/Toronto
16886,NULL,Canada,195,British Columbia,47,Kelowna,1654 Ellis Street,20:00:00,20:00:00,49.884597,-119.493672,America/Vancouver
16887,NULL,Canada,195,Quebec,46,Boucherville,1180 Place Nobel,11:30:00,01:00:00,45.571073,-73.446545,America/Toronto
16888,NULL,Australia,200,Victoria,157,Tooradin,62 South Gippsland Highway,10:00:00,01:00:00,-38.2107,145.377111,Australia/Melbourne
16889,NULL,Australia,200,Victoria,157,Tooradin,62 South Gippsland Highway,10:00:00,01:00:00,-38.2107,145.377111,Australia/Melbourne
16890,NULL,Australia,200,Victoria,157,Tooradin,62 South Gippsland Highway,10:00:00,01:00:00,-38.2107,145.377111,Australia/Melbourne
16891,NULL,Australia,200,Victoria,157,Tooradin,62 South Gippsland Highway,10:00:00,01:00:00,-38.2107,145.377111,Australia/Melbourne
16892,NULL,Australia,200,Victoria,157,Tooradin,62 South Gippsland Highway,10:00:00,01:00:00,-38.2107,145.377111,Australia/Melbourne
16893,NULL,Australia,200,Victoria,157,Tooradin,62 South Gippsland Highway,10:00:00,01:00:00,-38.2107,145.377111,Australia/Melbourne
16894,NULL,Canada,195,Ontario,49,Ottawa,250 Greenbank Road,20:00:00,20:00:00,45.324743,-75.7797,America/Toronto
16896,NULL,Australia,200,South Australia,155,Fairview Park,345 Hancock Road,08:00:00,07:59:00,-34.800974,138.717247,Australia/Adelaide
16897,NULL,Australia,200,South Australia,155,Fairview Park,345 Hancock Road,08:00:00,07:59:00,-34.800974,138.717247,Australia/Adelaide
16898,NULL,Australia,200,South Australia,155,Fairview Park,345 Hancock Road,08:00:00,07:59:00,-34.800974,138.717247,Australia/Adelaide
16899,NULL,Australia,200,South Australia,155,Adelaide,505 Bridge Road PARA HILLS ,08:00:00,07:59:00,-34.800397,138.655642,Australia/Adelaide
16900,NULL,Australia,200,South Australia,155,Adelaide,505 Bridge Road PARA HILLS ,08:00:00,07:59:00,-34.800397,138.655642,Australia/Adelaide
16901,NULL,Australia,200,South Australia,155,Adelaide,505 Bridge Road PARA HILLS ,08:00:00,07:59:00,-34.800397,138.655642,Australia/Adelaide
16902,NULL,Australia,200,South Australia,155,Adelaide,505 Bridge Road PARA HILLS ,08:00:00,07:59:00,-34.800397,138.655642,Australia/Adelaide
16903,NULL,Australia,200,South Australia,155,Adelaide,505 Bridge Road PARA HILLS ,08:00:00,07:59:00,-34.800397,138.655642,Australia/Adelaide
16904,NULL,Australia,200,South Australia,155,Adelaide,505 Bridge Road PARA HILLS ,08:00:00,07:59:00,-34.800397,138.655642,Australia/Adelaide
16905,NULL,Australia,200,South Australia,155,Parkside,142 Glen Osmond Road,08:00:00,07:59:00,-34.94611,138.624397,Australia/Adelaide
16906,NULL,Australia,200,South Australia,155,Parkside,142 Glen Osmond Road,08:00:00,07:59:00,-34.94611,138.624397,Australia/Adelaide
16907,NULL,Australia,200,South Australia,155,Parkside,142 Glen Osmond Road,08:00:00,07:59:00,-34.94611,138.624397,Australia/Adelaide
16918,NULL,China,36,Beijing 北京,38,北京,北京市朝阳区尚都SOHO,20:00:00,20:00:00,39.917707,116.452701,Asia/Shanghai
16919,NULL,Canada,195,British Columbia,47,Vancouver,1184 Denman Street,11:00:00,00:00:00,49.287257,-123.141228,America/Montreal
16922,NULL,Canada,195,British Columbia,47,Vernon,4801 27 Street,20:00:00,20:00:00,50.282542,-119.265504,America/Vancouver
16923,NULL,Australia,200,South Australia,155,Adelaide,40 Commercial Street,08:00:00,07:59:00,-34.944278,138.56477,Australia/Adelaide
16924,NULL,Australia,200,South Australia,155,Adelaide,40 Commercial Street,08:00:00,07:59:00,-34.944278,138.56477,Australia/Adelaide
16925,NULL,Australia,200,South Australia,155,Adelaide,40 Commercial Street,08:00:00,07:59:00,-34.944278,138.56477,Australia/Adelaide
16926,NULL,Australia,200,South Australia,155,Adelaide,40 Commercial Street,08:00:00,07:59:00,-34.944278,138.56477,Australia/Adelaide
16927,NULL,Australia,200,South Australia,155,Adelaide,40 Commercial Street,08:00:00,07:59:00,-34.944278,138.56477,Australia/Adelaide
16936,NULL,Australia,200,New South Wales,153,Bexley,0,08:00:00,07:59:00,-33.949622,151.121754,Australia/Sydney
16937,NULL,China,36,Guangdong 广东,186,广州,广州市白云区金沙洲建设路财富广场,20:00:00,20:00:00,23.136152,113.329135,Asia/Shanghai
16938,NULL,China,36,Guangdong 广东,186,广州,广州市白云区人和鹤龙鹤龙六路187号华通广场一楼,20:00:00,20:00:00,23.32963,113.300972,Asia/Shanghai
16939,NULL,China,36,Guangdong 广东,186,广州,广州市白云区黄边北路向荣街370号,20:00:00,20:00:00,23.218902,113.295509,Asia/Shanghai
16940,NULL,China,36,Guangdong 广东,186,广州,广州市天河区珠江新城珠江西路12号,20:00:00,20:00:00,23.119397,113.321208,Asia/Shanghai
16941,NULL,China,36,Guangdong 广东,186,广州,广州市海珠区滨江东路974号,20:00:00,20:00:00,23.103557,113.313522,Asia/Shanghai
16942,NULL,China,36,Guangdong 广东,186,广州,广州市越秀区龟岗一马路20号,20:00:00,20:00:00,23.120613,113.294607,Asia/Shanghai
16943,NULL,China,36,Guangdong 广东,186,广州,广州市越秀区淘金环市东路361号（花园酒店对面，白云宾馆天桥旁）,20:00:00,20:00:00,23.135343,113.286426,Asia/Shanghai
16944,NULL,China,36,Guangdong 广东,186,广州,广州市海珠区阅江路琶醍酒吧街,20:00:00,20:00:00,23.107481,113.340157,Asia/Shanghai
16945,NULL,China,36,Guangdong 广东,186,广州,广州市海珠区琶醍B区麦芽仓5仓1-3层,20:00:00,20:00:00,23.107481,113.340157,Asia/Shanghai
16946,NULL,China,36,Guangdong 广东,186,广州,广州市越秀区沿江东路418号港湾广场海港城南门首层（大沙头码头）,20:00:00,20:00:00,23.114065,113.282458,Asia/Shanghai
16947,NULL,China,36,Guangdong 广东,186,广州,广州市白云区远景路168号时代商务中心A栋201,20:00:00,20:00:00,23.172671,113.255738,Asia/Shanghai
16948,NULL,China,36,Guangdong 广东,186,广州,广州市海珠区滨江西路260号,20:00:00,20:00:00,23.110966,113.266035,Asia/Shanghai
16949,NULL,China,36,Guangdong 广东,186,广州,广州市番禺区桥南街龙岐路41号,20:00:00,20:00:00,22.92413,113.358803,Asia/Shanghai
16950,NULL,China,36,Guangdong 广东,186,广州,广州市荔湾区周门街动感小西关,20:00:00,20:00:00,23.129034,113.243927,Asia/Shanghai
16951,NULL,China,36,Guangdong 广东,186,广州,广州市白云区同泰路生活广场三楼,20:00:00,20:00:00,23.220023,113.305548,Asia/Shanghai
16958,NULL,Argentina,194,Buenos Aires (Provincia),163,Martínez,Avenida del Libertador,20:00:00,20:00:00,-34.481737,-58.491679,America/Buenos_Aires
16959,NULL,Australia,200,Victoria,157,MELBOURNE,Southbank,08:00:00,07:59:00,-37.829,144.957,Australia/Melbourne
16960,NULL,Australia,200,Victoria,157,MELBOURNE,Southbank,08:00:00,07:59:00,-37.829,144.957,Australia/Melbourne
16971,NULL,Australia,200,New South Wales,153,Lambton,19A Morehead Street,08:00:00,07:59:00,-32.913568,151.708584,Australia/Sydney
16972,NULL,Australia,200,Victoria,157,Docklands,727 Collins Street,07:59:00,07:59:00,-37.820628,144.950013,Australia/Melbourne
16973,NULL,Australia,200,Victoria,157,Docklands,727 Collins Street,08:00:00,07:59:00,-37.820628,144.950013,Australia/Melbourne
16974,NULL,Australia,200,Victoria,157,MELBOURNE,191 Grattan Street,08:00:00,07:59:00,-37.800423,144.962229,Australia/Melbourne
16983,NULL,Argentina,194,Buenos Aires (Capital Federal),98,Boedo,Gjb2,08:00:00,07:59:00,-34.63099,-58.420189,America/Buenos_Aires
16984,NULL,Canada,195,Ontario,49,Toronto,"25 carlson court, m9w 6a2",08:00:00,07:59:00,43.689328,-79.584311,America/Toronto
16985,NULL,Canada,195,Ontario,49,Burlington,2429 Fairview Street,11:30:00,23:30:00,43.346727,-79.798805,America/Toronto
16986,NULL,Canada,195,Ontario,49,Niagara Falls,6380 Fallsview Boulevard,12:00:00,00:30:00,43.082021,-79.081004,America/Toronto
16987,NULL,Canada,195,Ontario,49,Toronto,Progress Avenue,11:30:00,23:30:00,43.777072,-79.261769,America/Toronto
16988,NULL,Canada,195,Ontario,49,Mississauga,299 Rathburn Road West,20:00:00,20:00:00,43.592563,-79.649537,America/Toronto
16989,NULL,Canada,195,Ontario,49,Vaughan,255 Bass Pro Mills Drive,12:00:00,23:00:00,43.821864,-79.541772,America/Toronto
16990,NULL,Australia,200,Victoria,157,melburn,520 Sayers Rd ,10:00:00,23:00:00,-37.848022,144.690525,Australia/Melbourne
16991,NULL,Australia,200,Victoria,157,melburn,520 Sayers Rd ,10:00:00,23:00:00,-37.848022,144.690525,Australia/Melbourne
16992,NULL,Australia,200,Victoria,157,melburn,520 Sayers Rd ,10:00:00,23:00:00,-37.848022,144.690525,Australia/Melbourne
16993,NULL,Australia,200,Victoria,157,melburn,520 Sayers Rd ,10:00:00,23:00:00,-37.848022,144.690525,Australia/Melbourne
16994,NULL,Australia,200,Victoria,157,melburn,520 Sayers Rd ,10:00:00,23:00:00,-37.848022,144.690525,Australia/Melbourne
16995,NULL,Australia,200,South Australia,155,Goodwood,75 Goodwood Road,08:00:00,02:00:00,-34.948412,138.589746,Australia/Adelaide
16996,NULL,Australia,200,South Australia,155,Goodwood,75 Goodwood Road,08:00:00,02:00:00,-34.948412,138.589746,Australia/Adelaide
16997,NULL,Australia,200,South Australia,155,Goodwood,75 Goodwood Road,08:00:00,02:00:00,-34.948412,138.589746,Australia/Adelaide
16998,NULL,Australia,200,South Australia,155,Goodwood,75 Goodwood Road,08:00:00,02:00:00,-34.948412,138.589746,Australia/Adelaide
16999,NULL,Australia,200,South Australia,155,Goodwood,75 Goodwood Road,08:00:00,02:00:00,-34.948412,138.589746,Australia/Adelaide
17000,NULL,Australia,200,South Australia,155,Goodwood,75 Goodwood Road,08:00:00,02:00:00,-34.948412,138.589746,Australia/Adelaide
17001,NULL,Australia,200,South Australia,155,Prospect,Churchill Road,10:00:00,22:00:00,-34.874649,138.584881,Australia/Adelaide
17002,NULL,Australia,200,South Australia,155,Prospect,Churchill Road,10:00:00,22:00:00,-34.874649,138.584881,Australia/Adelaide
17003,NULL,Australia,200,South Australia,155,Prospect,Churchill Road,10:00:00,22:00:00,-34.874649,138.584881,Australia/Adelaide
17004,NULL,Australia,200,South Australia,155,Prospect,Churchill Road,10:00:00,22:00:00,-34.874649,138.584881,Australia/Adelaide
17005,NULL,Australia,200,South Australia,155,Prospect,Churchill Road,10:00:00,22:00:00,-34.874649,138.584881,Australia/Adelaide
17006,NULL,Australia,200,South Australia,155,Thebarton,51 South Road,08:00:00,07:59:00,-34.914849,138.566414,Australia/Adelaide
17007,NULL,Australia,200,South Australia,155,Thebarton,South Road,08:00:00,07:59:00,-34.914849,138.566414,Australia/Adelaide
17008,NULL,Australia,200,South Australia,155,Rosewater,58 Grand Junction Road,08:00:00,07:59:00,-34.852317,138.518448,Australia/Adelaide
17009,NULL,Australia,200,South Australia,155,Rosewater,58 Grand Junction Road,20:00:00,20:00:00,-34.852317,138.518448,Australia/Adelaide
17010,NULL,Australia,200,South Australia,155,Rosewater,58 Grand Junction Road,20:00:00,20:00:00,-34.852317,138.518448,Australia/Adelaide
17011,NULL,Australia,200,South Australia,155,Rosewater,58 Grand Junction Road,20:00:00,20:00:00,-34.852317,138.518448,Australia/Adelaide
17012,NULL,Australia,200,South Australia,155,Adelaide,13 Jubilee Drive Port Lincoln,07:00:00,00:00:00,-34.742936,135.87446,Australia/Adelaide
17013,NULL,Australia,200,South Australia,155,Adelaide,13 Jubilee Drive Port Lincoln,07:00:00,00:00:00,-34.742936,135.87446,Australia/Adelaide
17014,NULL,Canada,195,Ontario,49,Toronto,2237 Queen St East,20:00:00,20:00:00,43.670905,-79.294988,America/Toronto
17015,NULL,Canada,195,Ontario,49,Toronto,92 Fort York Boulevard,08:00:00,07:59:00,43.639884,-79.397161,America/Toronto
17016,NULL,Argentina,194,Buenos Aires (Capital Federal),98,Buenos Aires,Uriarte,20:00:00,20:00:00,-34.586324,-58.430145,America/Buenos_Aires
17017,NULL,Canada,195,British Columbia,47,Delta,5133 Springs Boulevard,20:00:00,20:00:00,49.032412,-123.081272,America/Vancouver
17018,NULL,Australia,200,South Australia,155,Adelaide,13 Jubillee Drive Port Lincoln,08:00:00,07:59:00,-34.742936,135.87446,Australia/Adelaide
17019,NULL,Australia,200,South Australia,155,Adelaide,13 Jubillee Drive Port Lincoln,08:00:00,07:59:00,-34.742936,135.87446,Australia/Adelaide
17020,NULL,Canada,195,Quebec,46,Saguenay,Rue de la Salle,08:00:00,07:59:00,48.422328,-71.175707,America/Toronto
17021,NULL,Argentina,194,Buenos Aires,255,Gran Buenos Aires,2275 Bonpland,08:00:00,07:59:00,0,0,Africa/Ceuta
17022,NULL,Argentina,194,Buenos Aires,255,Buenos Aires,2816 Andrés Arguibel,08:00:00,07:59:00,0,0,America/Buenos_Aires
17023,NULL,Argentina,194,Buenos Aires (Capital Federal),98,Buenos Aires,Bonpland,20:00:00,20:00:00,-34.577539,-58.430819,America/Buenos_Aires
17024,NULL,Canada,195,Ontario,49,Cambridge,58 Beech Avenue,20:00:00,20:00:00,43.426043,-80.31691,America/Toronto
17025,NULL,Australia,200,South Australia,155,Nuriootpa,14-22 Murray Street,08:00:00,07:59:00,-34.473171,138.996341,Australia/Adelaide
17026,NULL,Australia,200,South Australia,155,Nuriootpa,14-22 Murray Street,08:00:00,07:59:00,-34.473171,138.996341,Australia/Adelaide
17027,NULL,Australia,200,South Australia,155,Nuriootpa,14-22 Murray Street,08:00:00,07:59:00,-34.473171,138.996341,Australia/Adelaide
17028,NULL,Australia,200,New South Wales,153,Rydalmere,279 Victoria Road,10:00:00,00:00:00,-33.811607,151.034172,Australia/Sydney
17029,NULL,Australia,200,New South Wales,153,Rydalmere,279 Victoria Road,10:00:00,00:00:00,-33.811607,151.034172,Australia/Sydney
17030,NULL,Australia,200,New South Wales,153,SYDNEY,Captain Cook Drive Kurnell ,20:00:00,20:00:00,0,0,Australia/Sydney
17031,NULL,Australia,200,South Australia,155,Adelaide,76 Wakefield Street,08:00:00,07:59:00,-34.928155,138.603525,Australia/Adelaide
17032,NULL,Australia,200,South Australia,155,Adelaide,76 Wakefield Street,20:00:00,20:00:00,-34.928155,138.603525,Australia/Adelaide
17033,NULL,Australia,200,South Australia,155,Adelaide,76 Wakefield Street,20:00:00,20:00:00,-34.928155,138.603525,Australia/Adelaide
17041,NULL,Argentina,194,Buenos Aires,255,,2816 Andrés Arguibel,20:00:00,20:00:00,0,0,
17042,NULL,Argentina,194,Buenos Aires,255,,1731 O'Higgins,20:00:00,20:00:00,0,0,
17045,NULL,Argentina,194,Buenos Aires (Provincia),163,San Isidro,Avda Tiscornia 935,20:00:00,20:00:00,-34.463838,-58.507812,America/Buenos_Aires
17046,NULL,Australia,200,New South Wales,153,Ulladulla,212 Princes Highway,20:00:00,20:00:00,-35.368506,150.470579,Australia/Sydney
17047,NULL,Australia,200,New South Wales,153,Ulladulla,212 Princes Highway,20:00:00,20:00:00,-35.368506,150.470579,Australia/Sydney
17048,NULL,Australia,200,New South Wales,153,Ulladulla,212 Princes Highway,20:00:00,20:00:00,-35.368506,150.470579,Australia/Sydney
17049,NULL,Australia,200,New South Wales,153,Ulladulla,212 Princes Highway,20:00:00,20:00:00,-35.368506,150.470579,Australia/Sydney
17050,NULL,Australia,200,New South Wales,153,Greenfield Park,0 Mimosa Road,20:00:00,20:00:00,-33.873567,150.891171,America/Montreal
17051,NULL,Australia,200,New South Wales,153,Greenfield Park,0 Mimosa Road,20:00:00,20:00:00,-33.873567,150.891171,America/Montreal
17052,NULL,Australia,200,New South Wales,153,Greenfield Park,0 Mimosa Road,20:00:00,20:00:00,-33.873567,150.891171,America/Montreal
17053,NULL,Australia,200,New South Wales,153,Greenfield Park,0 Mimosa Road,20:00:00,20:00:00,-33.873567,150.891171,America/Montreal
17054,NULL,Australia,200,New South Wales,153,Campsie,165 Beamish Street,20:00:00,20:00:00,-33.90905,151.10364,Australia/Sydney
17055,NULL,Australia,200,New South Wales,153,Campsie,165 Beamish Street,20:00:00,20:00:00,-33.90905,151.10364,Australia/Sydney
17056,NULL,Australia,200,New South Wales,153,Campsie,165 Beamish Street,20:00:00,20:00:00,-33.90905,151.10364,Australia/Sydney
17057,NULL,Australia,200,New South Wales,153,Campsie,165 Beamish Street,20:00:00,20:00:00,-33.90905,151.10364,Australia/Sydney
17058,NULL,Australia,200,New South Wales,153,Burwood,231 Burwood Road,20:00:00,20:00:00,-33.887352,151.10141,Australia/Sydney
17059,NULL,Argentina,194,Buenos Aires (Capital Federal),98,Buenos Aires,Avenida Corrientes,20:00:00,20:00:00,-34.60473,-58.399016,America/Buenos_Aires
17060,NULL,Argentina,194,Buenos Aires (Capital Federal),98,Buenos Aires,Bonpland,20:00:00,20:00:00,-34.579007,-58.432231,America/Buenos_Aires
17061,NULL,Argentina,194,Buenos Aires,255,Buenos Aires,2256 Avenida Corrientes,08:00:00,07:59:00,0,0,America/Buenos_Aires
17062,NULL,Argentina,194,Buenos Aires,255,,415 Tres Sargentos,20:00:00,20:00:00,0,0,
17063,NULL,Argentina,194,Buenos Aires (Capital Federal),98,palermo,Humboldt 2005,20:00:00,20:00:00,-34.582387,-58.432388,America/Buenos_Aires
17064,NULL,Brazil,24,Sao Paulo,34,Sao Paulo,R HEITOR PENTEADO,08:00:00,07:59:00,-23.547536,-46.687564,America/Sao_Paulo
17065,NULL,Brazil,24,Sao Paulo,34,Sao Paulo,R EMILIA MARENGO,08:00:00,07:59:00,-23.554254,-46.560403,America/Sao_Paulo
17066,NULL,Brazil,24,Sao Paulo,34,Sao Paulo,R ASPICUELTA,08:00:00,07:59:00,-23.557378,-46.689118,America/Sao_Paulo
17067,NULL,Brazil,24,Sao Paulo,34,Sao Paulo,PC Comandante Eduardo de Oliveira,08:00:00,07:59:00,-23.477251,-46.565108,America/Sao_Paulo
17068,NULL,Brazil,24,Sao Paulo,34,Sao Paulo,R das Flechas,08:00:00,07:59:00,-23.649582,-46.671387,America/Sao_Paulo
