id,title,price,category_id,bar_id,product_id
1491919,"Keri Apple",3.50,4,3213,0
1491919,"Keri Apple",3.50,4,3213,0
1492076,"Kids Chick Nug Chips",12.50,2,3213,0
1492404,"Kids Margherita Pizza",12.50,2,3213,0
3191714,"Steak Sandwich",16.50,2,3213,0
1491847,"Great Northern Lager - Schooner",4.90,1,3213,8206
1517401,"Abels Tempest Chardonnay 150ml Glass",9.80,6,3213,0
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1491801,COMMENTS,0.00,5,3213,0
1500209,"821 South Sauvignon Blanc 250ml Glass",11.00,6,3213,0
1492395,"Strawberry Tart",7.50,2,3213,0
1491801,COMMENTS,0.00,5,3213,0
1492228,"Classic Omelette",18.00,2,3213,0
1492228,"Classic Omelette",18.00,2,3213,0
3191714,"Steak Sandwich",16.50,2,3213,0
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1491847,"Great Northern Lager - Schooner",4.90,1,3213,8206
1492001,"Teachers - Nip",6.20,3,3213,0
1491886,Crumbed,0.00,2,3213,0
1545600,Parmigiana,19.40,2,3213,0
1491819,Decaf,0.50,5,3213,0
1492071,"Long Black",3.50,4,3213,0
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1491790,Cappuccino,3.50,4,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491949,"Grilled Salmon Fillet",23.50,2,3213,0
1491949,"Grilled Salmon Fillet",23.50,2,3213,0
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1504884,"The Stag Shiraz -150ml Glass",7.50,6,3213,0
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1491915,"Deep Spring Mineral Water - Bottle",3.70,4,3213,0
1492026,"821 South Sauvignon Blanc 150ml Glass",7.30,6,3213,0
1500217,"Morgans Bay Cabernet Merlot 150ml Glass",5.50,6,3213,0
1492026,"821 South Sauvignon Blanc 150ml Glass",7.30,6,3213,0
1500030,"Morgans Bay Sparkling 180ml Glass",5.50,6,3213,0
1491944,"Bulk VB - Schooner",5.00,1,3213,8068
1491944,"Bulk VB - Schooner",5.00,1,3213,8068
1491944,"Bulk VB - Schooner",5.00,1,3213,8068
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1492026,"821 South Sauvignon Blanc 150ml Glass",7.30,6,3213,0
1491794,"Flat White",3.30,4,3213,0
1491813,Cappuccino,3.30,4,3213,0
1492062,"Triple Berry Jam",0.00,2,3213,0
1492086,"Lemon Tart",4.70,2,3213,0
1492213,"Plain Croissant",6.00,2,3213,0
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1492026,"821 South Sauvignon Blanc 150ml Glass",7.30,6,3213,0
1500029,"Morgans Bay Chardonnay 150ml Glass",5.50,6,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491926,"Lamb salad",20.50,2,3213,0
1491897,"Post Mix - 10oz Additive",1.00,4,3213,0
1491935,"St Remy Brandy - Nip",5.10,3,3213,0
1491944,"Bulk VB - Schooner",5.00,1,3213,8068
2635154,"NY Cheesecake",9.50,2,3213,0
1962748,"Bulk VB - Schooner",6.50,1,3213,8068
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1965156,"Bulk Tooheys Old - Schooner",6.50,1,3213,13309
1491795,Mug,0.50,4,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491811,Latte,2.50,4,3213,0
1492086,"Lemon Tart",4.70,2,3213,0
1492116,Bruschetta,7.00,2,3213,0
1492253,"+ Hazelnut",0.00,2,3213,0
1492733,"After Meal",0.00,4,3213,0
2637307,Lamington,8.00,2,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491944,"Bulk VB - Schooner",5.00,1,3213,8068
1491791,Skim,0.00,4,3213,0
1491791,Skim,0.00,4,3213,0
1491791,Skim,0.00,4,3213,0
1491794,"Flat White",3.30,4,3213,0
1491794,"Flat White",3.30,4,3213,0
1491794,"Flat White",3.30,4,3213,0
1491794,"Flat White",3.30,4,3213,0
1491794,"Flat White",3.30,4,3213,0
1491795,Mug,0.50,4,3213,0
1491795,Mug,0.50,4,3213,0
1491795,Mug,0.50,4,3213,0
1491836,"English Breakfast",3.30,4,3213,0
1492216,Full,0.00,4,3213,0
1491847,"Great Northern Lager - Schooner",4.90,1,3213,8206
1492001,"Teachers - Nip",6.20,3,3213,0
1962748,"Bulk VB - Schooner",6.50,1,3213,8068
1962748,"Bulk VB - Schooner",6.50,1,3213,8068
1491801,COMMENTS,0.00,5,3213,0
1500209,"821 South Sauvignon Blanc 250ml Glass",11.00,6,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491954,"Bulk Carlton Draught - Schooner",5.00,1,3213,8083
1491954,"Bulk Carlton Draught - Schooner",5.00,1,3213,8083
1491904,"Bulk Tooheys Old - Schooner",5.00,1,3213,13309
1492026,"821 South Sauvignon Blanc 150ml Glass",7.30,6,3213,0
1491794,"Flat White",3.30,4,3213,0
1491800,"Free Text",0.00,2,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491915,"Deep Spring Mineral Water - Bottle",3.70,4,3213,0
1492150,Piccolo,2.80,4,3213,0
1491800,"Free Text",0.00,2,3213,0
1491934,BLT,8.50,2,3213,0
1492202,TAKEAWAY,0.00,2,3213,0
1491790,Cappuccino,3.50,4,3213,0
1491791,Skim,0.00,4,3213,0
1491793,"Hot Chocolate",3.50,4,3213,0
1491795,Mug,0.50,4,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491810,Latte,3.50,4,3213,0
1491829,"X Hot",0.00,4,3213,0
1492396,"1/4 Strength",0.00,4,3213,0
1492026,"821 South Sauvignon Blanc 150ml Glass",7.30,6,3213,0
1491795,Mug,0.50,4,3213,0
1491795,Mug,0.50,4,3213,0
1491795,Mug,0.50,4,3213,0
1491811,Latte,2.50,4,3213,0
1491813,Cappuccino,3.30,4,3213,0
1491813,Cappuccino,3.30,4,3213,0
1492086,"Lemon Tart",4.70,2,3213,0
1492136,"+ Ice Cream",2.30,2,3213,0
1492136,"+ Ice Cream",2.30,2,3213,0
2635161,"NY Cheesecake",9.00,2,3213,0
2635198,"Italian Ricotta Cake",9.00,2,3213,0
1491791,Skim,0.00,4,3213,0
1491791,Skim,0.00,4,3213,0
1491794,"Flat White",3.30,4,3213,0
1491794,"Flat White",3.30,4,3213,0
1491813,Cappuccino,3.30,4,3213,0
1491829,"X Hot",0.00,4,3213,0
1491829,"X Hot",0.00,4,3213,0
1491829,"X Hot",0.00,4,3213,0
1492026,"821 South Sauvignon Blanc 150ml Glass",7.30,6,3213,0
1491813,Cappuccino,3.30,4,3213,0
1491813,Cappuccino,3.30,4,3213,0
1491801,COMMENTS,0.00,5,3213,0
1502911,"Cape Schanck Pinot Grigio Bottle",35.00,6,3213,0
1491790,Cappuccino,3.50,4,3213,0
1491800,"Free Text",0.00,2,3213,0
1492073,"No Onion",0.00,2,3213,0
1545062,Parmigiana,21.00,2,3213,0
1962987,"Sprite Can - Can",4.60,3,3213,0
1962987,"Sprite Can - Can",4.60,3,3213,0
3190873,"Steak Sandwich",17.50,2,3213,0
1491790,Cappuccino,3.50,4,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491944,"Bulk VB - Schooner",5.00,1,3213,8068
1491944,"Bulk VB - Schooner",5.00,1,3213,8068
1492342,"Wild Oats SBS - Bottle",29.90,6,3213,0
1502915,"Pepperjack Shiraz 150ml Glass",11.00,6,3213,0
1491944,"Bulk VB - Schooner",5.00,1,3213,8068
1491904,"Bulk Tooheys Old - Schooner",5.00,1,3213,13309
1500029,"Morgans Bay Chardonnay 150ml Glass",5.50,6,3213,0
1491944,"Bulk VB - Schooner",5.00,1,3213,8068
1492276,"Tap Squealing Pig Sav Blanc 250ml Glass",12.00,6,3213,0
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491954,"Bulk Carlton Draught - Schooner",5.00,1,3213,8083
1491954,"Bulk Carlton Draught - Schooner",5.00,1,3213,8083
1492202,TAKEAWAY,0.00,2,3213,0
1492202,TAKEAWAY,0.00,2,3213,0
1492269,Capricciosa,18.00,2,3213,0
1492269,Capricciosa,18.00,2,3213,0
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1492026,"821 South Sauvignon Blanc 150ml Glass",7.30,6,3213,0
1491856,"5 Yr Associate Membership",10.00,3,3213,0
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1491848,"Berri Fresh Dry White 5l - Glass",2.70,6,3213,0
1491965,"Bulk Tooheys New - Schooner",5.00,1,3213,13111
3192411,"Bircher Muesli",11.00,2,3213,0
1491856,"5 Yr Associate Membership",10.00,3,3213,0
1491904,"Bulk Tooheys Old - Schooner",5.00,1,3213,13309
1500029,"Morgans Bay Chardonnay 150ml Glass",5.50,6,3213,0
1491801,COMMENTS,0.00,5,3213,0
1492148,"Chocolate Milkshake",5.30,4,3213,0
1491954,"Bulk Carlton Draught - Schooner",5.00,1,3213,8083
1491856,"5 Yr Associate Membership",10.00,3,3213,0
1491954,"Bulk Carlton Draught - Schooner",5.00,1,3213,8083
1491801,COMMENTS,0.00,5,3213,0
1492097,"Lamb Souvlaki",14.40,2,3213,0
1492109,"+ Halloumi",5.70,5,3213,0
1492379,"MAIN BAR",0.00,2,3213,0
1491965,"Bulk Tooheys New - Schooner",5.00,1,3213,13111
1491801,COMMENTS,0.00,5,3213,0
1491954,"Bulk Carlton Draught - Schooner",5.00,1,3213,8083
1491954,"Bulk Carlton Draught - Schooner",5.00,1,3213,8083
1500220,"Pepperjack Shiraz 250ml Glass",16.00,6,3213,0
4054357,"Penfolds Grange 1999 - 750ml Bottle",350.00,6,3213,0
1491872,"Bulk Light Beer - Schooner",5.60,1,3213,8058
1491913,"Great Northern Lager - Schooner",6.10,1,3213,8206
1491913,"Great Northern Lager - Schooner",6.10,1,3213,8206
1492122,"J. Walker Red - Nip",6.60,3,3213,0
1963099,"Deep Spring Mineral Water - Bottle",4.90,4,3213,0
1491812,"Small Takeaway",0.00,4,3213,0
1492159,Mocha,3.50,4,3213,0
1491954,"Bulk Carlton Draught - Schooner",5.00,1,3213,8083
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1492026,"821 South Sauvignon Blanc 150ml Glass",7.30,6,3213,0
1491848,"Berri Fresh Dry White 5l - Glass",2.70,6,3213,0
1491965,"Bulk Tooheys New - Schooner",5.00,1,3213,13111
1491954,"Bulk Carlton Draught - Schooner",5.00,1,3213,8083
1962748,"Bulk VB - Schooner",6.50,1,3213,8068
1962748,"Bulk VB - Schooner",6.50,1,3213,8068
1491894,"Larios Gin - Full Nip",6.20,3,3213,0
1491965,"Bulk Tooheys New - Schooner",5.00,1,3213,13111
1491968,"Post Mix - 7oz Additive",1.10,4,3213,0
1491801,COMMENTS,0.00,5,3213,0
1492116,Bruschetta,7.00,2,3213,0
1545600,Parmigiana,19.40,2,3213,0
1491801,COMMENTS,0.00,5,3213,0
1502911,"Cape Schanck Pinot Grigio Bottle",35.00,6,3213,0
1491790,Cappuccino,3.50,4,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491965,"Bulk Tooheys New - Schooner",5.00,1,3213,13111
1491847,"Great Northern Lager - Schooner",4.90,1,3213,8206
1962748,"Bulk VB - Schooner",6.50,1,3213,8068
2743336,"Bulk Furphy Schooner",5.00,1,3213,8202
1491801,COMMENTS,0.00,5,3213,0
1491904,"Bulk Tooheys Old - Schooner",5.00,1,3213,13309
1491847,"Great Northern Lager - Schooner",4.90,1,3213,8206
1491847,"Great Northern Lager - Schooner",4.90,1,3213,8206
1500193,"Cape Schanck Pinot Grigio 150ml",8.00,6,3213,0
1491790,Cappuccino,3.50,4,3213,0
1491800,"Free Text",0.00,2,3213,0
1491791,Skim,0.00,4,3213,0
1491791,Skim,0.00,4,3213,0
1491795,Mug,0.50,4,3213,0
1491813,Cappuccino,3.30,4,3213,0
1491813,Cappuccino,3.30,4,3213,0
1491816,"Large Takeaway",0.50,4,3213,0
1491829,"X Hot",0.00,4,3213,0
1491829,"X Hot",0.00,4,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1492173,"Bulk Pure Blonde - Schooner",3.20,1,3213,8065
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1502968,"Morgans Bay Sparkling 180ml Glass",2.80,6,3213,0
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491976,"Berri Dry Red 5L - Glass",1.70,6,3213,0
1491801,COMMENTS,0.00,5,3213,0
1492173,"Bulk Pure Blonde - Schooner",3.20,1,3213,8065
1491847,"Great Northern Lager - Schooner",4.90,1,3213,8206
1491981,"Post Mix - Schmiddy",2.10,4,3213,0
1491994,"Jim Beam Cola - Bottle",8.10,3,3213,0
1491984,"Great Northern Lager - Schooner",3.10,1,3213,8206
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
2760764,"Bulk Furphy Schooner",2.50,1,3213,8202
3110982,"Keri Pineapple Bottle",4.00,4,3213,0
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1492003,"Canadian Club & Dry - Glass",3.40,3,3213,0
1492173,"Bulk Pure Blonde - Schooner",3.20,1,3213,8065
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491856,"5 Yr Associate Membership",10.00,3,3213,0
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491981,"Post Mix - Schmiddy",2.10,4,3213,0
1491981,"Post Mix - Schmiddy",2.10,4,3213,0
1491915,"Deep Spring Mineral Water - Bottle",3.70,4,3213,0
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491986,"Berri Fruity Gordo 5l - Glass",1.70,6,3213,0
1502968,"Morgans Bay Sparkling 180ml Glass",2.80,6,3213,0
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491801,COMMENTS,0.00,5,3213,0
1492003,"Canadian Club & Dry - Glass",3.40,3,3213,0
2760764,"Bulk Furphy Schooner",2.50,1,3213,8202
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1492173,"Bulk Pure Blonde - Schooner",3.20,1,3213,8065
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1502965,"821 South Sauvignon Blanc 150ml Glass",3.70,6,3213,0
1500220,"Pepperjack Shiraz 250ml Glass",16.00,6,3213,0
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1504884,"The Stag Shiraz -150ml Glass",7.50,6,3213,0
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491981,"Post Mix - Schmiddy",2.10,4,3213,0
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491992,"Bulk Tooheys Old - Schooner",3.20,1,3213,13309
1491984,"Great Northern Lager - Schooner",3.10,1,3213,8206
1491982,"Bulk Light Beer - Schooner",3.00,1,3213,8058
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1492173,"Bulk Pure Blonde - Schooner",3.20,1,3213,8065
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491801,COMMENTS,0.00,5,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491982,"Bulk Light Beer - Schooner",3.00,1,3213,8058
1502968,"Morgans Bay Sparkling 180ml Glass",2.80,6,3213,0
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1492003,"Canadian Club & Dry - Glass",3.40,3,3213,0
2760764,"Bulk Furphy Schooner",2.50,1,3213,8202
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1492173,"Bulk Pure Blonde - Schooner",3.20,1,3213,8065
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491986,"Berri Fruity Gordo 5l - Glass",1.70,6,3213,0
1492686,SAMMI,0.00,5,3213,0
1496346,"Garlic & Cheese Pizza",7.40,2,3213,0
1491981,"Post Mix - Schmiddy",2.10,4,3213,0
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491992,"Bulk Tooheys Old - Schooner",3.20,1,3213,13309
1491801,COMMENTS,0.00,5,3213,0
1603873,"Cape Schanck Pinot Noir Bottle",38.00,6,3213,0
1962855,"Post Mix - Jug",5.50,5,3213,0
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491801,COMMENTS,0.00,5,3213,0
1491992,"Bulk Tooheys Old - Schooner",3.20,1,3213,13309
1502968,"Morgans Bay Sparkling 180ml Glass",2.80,6,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491982,"Bulk Light Beer - Schooner",3.00,1,3213,8058
1491801,COMMENTS,0.00,5,3213,0
1492173,"Bulk Pure Blonde - Schooner",3.20,1,3213,8065
1491913,"Great Northern Lager - Schooner",6.10,1,3213,8206
1491913,"Great Northern Lager - Schooner",6.10,1,3213,8206
1492826,"Jack Daniels Cola Bt - Single",10.10,3,3213,0
1492826,"Jack Daniels Cola Bt - Single",10.10,3,3213,0
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491976,"Berri Dry Red 5L - Glass",1.70,6,3213,0
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491982,"Bulk Light Beer - Schooner",3.00,1,3213,8058
1491801,COMMENTS,0.00,5,3213,0
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491801,COMMENTS,0.00,5,3213,0
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1491801,COMMENTS,0.00,5,3213,0
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491801,COMMENTS,0.00,5,3213,0
1502965,"821 South Sauvignon Blanc 150ml Glass",3.70,6,3213,0
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1502968,"Morgans Bay Sparkling 180ml Glass",2.80,6,3213,0
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491801,COMMENTS,0.00,5,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1502968,"Morgans Bay Sparkling 180ml Glass",2.80,6,3213,0
1502968,"Morgans Bay Sparkling 180ml Glass",2.80,6,3213,0
1491800,"Free Text",0.00,2,3213,0
1491800,"Free Text",0.00,2,3213,0
3020332,"Special Chicken Parmigana",9.90,2,3213,0
3020332,"Special Chicken Parmigana",9.90,2,3213,0
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491992,"Bulk Tooheys Old - Schooner",3.20,1,3213,13309
1491897,"Post Mix - 10oz Additive",1.00,4,3213,0
1492017,"Chivas Regal - Nip",6.70,3,3213,0
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491801,COMMENTS,0.00,5,3213,0
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1491984,"Great Northern Lager - Schooner",3.10,1,3213,8206
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1492317,"S.Pellegrino - Bottle",7.40,4,3213,0
1502966,"Morgans Bay Cabernet Merlot 150ml Glass",2.80,6,3213,0
1502966,"Morgans Bay Cabernet Merlot 150ml Glass",2.80,6,3213,0
1491968,"Post Mix - 7oz Additive",1.10,4,3213,0
1491984,"Great Northern Lager - Schooner",3.10,1,3213,8206
1492001,"Teachers - Nip",6.20,3,3213,0
1491992,"Bulk Tooheys Old - Schooner",3.20,1,3213,13309
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491801,COMMENTS,0.00,5,3213,0
1502968,"Morgans Bay Sparkling 180ml Glass",2.80,6,3213,0
1492003,"Canadian Club & Dry - Glass",3.40,3,3213,0
2760764,"Bulk Furphy Schooner",2.50,1,3213,8202
1491984,"Great Northern Lager - Schooner",3.10,1,3213,8206
1491984,"Great Northern Lager - Schooner",3.10,1,3213,8206
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1520714,"Morgans Bay Chardonnay 250ml Glass",4.00,6,3213,0
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1502966,"Morgans Bay Cabernet Merlot 150ml Glass",2.80,6,3213,0
3020332,"Special Chicken Parmigana",9.90,2,3213,0
1492193,"Strongbow Original - Bottle",6.10,1,3213,13934
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1492173,"Bulk Pure Blonde - Schooner",3.20,1,3213,8065
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1491984,"Great Northern Lager - Schooner",3.10,1,3213,8206
1492171,"Bulk VB - Middy",2.70,1,3213,8067
1502965,"821 South Sauvignon Blanc 150ml Glass",3.70,6,3213,0
1502967,"Morgans Bay Chardonnay 150ml Glass",2.80,6,3213,0
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491801,COMMENTS,0.00,5,3213,0
1492173,"Bulk Pure Blonde - Schooner",3.20,1,3213,8065
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491801,COMMENTS,0.00,5,3213,0
1502972,"821 South Sauvignon Blanc 250ml Glass",5.50,6,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491992,"Bulk Tooheys Old - Schooner",3.20,1,3213,13309
1491883,"Carlton Premium Dry - Bottle",5.20,1,3213,8143
1492193,"Strongbow Original - Bottle",6.10,1,3213,13934
3020332,"Special Chicken Parmigana",9.90,2,3213,0
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1502966,"Morgans Bay Cabernet Merlot 150ml Glass",2.80,6,3213,0
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1491981,"Post Mix - Schmiddy",2.10,4,3213,0
1492592,"Berri Fresh Dry White 5l - Glass",1.70,6,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491801,COMMENTS,0.00,5,3213,0
1491992,"Bulk Tooheys Old - Schooner",3.20,1,3213,13309
1491845,"Post Mix - Schmiddy",4.20,4,3213,0
1491868,"Keri Orange",3.50,4,3213,0
2321002,"Bulk 4 Pines Kolsh Pint",9.50,1,3213,8796
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
2666209,Cosmo,12.00,3,3213,0
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1502966,"Morgans Bay Cabernet Merlot 150ml Glass",2.80,6,3213,0
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491986,"Berri Fruity Gordo 5l - Glass",1.70,6,3213,0
1492173,"Bulk Pure Blonde - Schooner",3.20,1,3213,8065
1492173,"Bulk Pure Blonde - Schooner",3.20,1,3213,8065
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491801,COMMENTS,0.00,5,3213,0
1502968,"Morgans Bay Sparkling 180ml Glass",2.80,6,3213,0
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491981,"Post Mix - Schmiddy",2.10,4,3213,0
1491981,"Post Mix - Schmiddy",2.10,4,3213,0
1502968,"Morgans Bay Sparkling 180ml Glass",2.80,6,3213,0
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1502966,"Morgans Bay Cabernet Merlot 150ml Glass",2.80,6,3213,0
1502966,"Morgans Bay Cabernet Merlot 150ml Glass",2.80,6,3213,0
1491897,"Post Mix - 10oz Additive",1.00,4,3213,0
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1491981,"Post Mix - Schmiddy",2.10,4,3213,0
1491985,"Jim Beam 1000ml - Nip",6.20,3,3213,0
1491985,"Jim Beam 1000ml - Nip",6.20,3,3213,0
1491984,"Great Northern Lager - Schooner",3.10,1,3213,8206
1491915,"Deep Spring Mineral Water - Bottle",3.70,4,3213,0
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491801,COMMENTS,0.00,5,3213,0
1491894,"Larios Gin - Full Nip",6.20,3,3213,0
1491897,"Post Mix - 10oz Additive",1.00,4,3213,0
1492046,"Tap Juliet Blush Moscato 150ml Glass",7.00,6,3213,0
1492046,"Tap Juliet Blush Moscato 150ml Glass",7.00,6,3213,0
1492173,"Bulk Pure Blonde - Schooner",3.20,1,3213,8065
1491981,"Post Mix - Schmiddy",2.10,4,3213,0
1492117,"Bulk Juice - Schmiddy",3.90,4,3213,0
1492003,"Canadian Club & Dry - Glass",3.40,3,3213,0
2760764,"Bulk Furphy Schooner",2.50,1,3213,8202
1491968,"Post Mix - 7oz Additive",1.10,4,3213,0
1491984,"Great Northern Lager - Schooner",3.10,1,3213,8206
1492001,"Teachers - Nip",6.20,3,3213,0
1491801,COMMENTS,0.00,5,3213,0
1491916,"Kids Penne Napoli",12.50,2,3213,0
1491917,"Greek Salad",12.80,2,3213,0
1491943,Entree,0.00,2,3213,0
1492360,"Garlic Bread",5.50,2,3213,0
1492404,"Kids Margherita Pizza",12.50,2,3213,0
3189428,"Linguine Prawn and Zucchini",20.40,2,3213,0
3198935,"Black Mussels",17.00,4,3213,0
1491975,"Bulk VB - Schooner",3.20,1,3213,8068
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1491982,"Bulk Light Beer - Schooner",3.00,1,3213,8058
1492173,"Bulk Pure Blonde - Schooner",3.20,1,3213,8065
1491972,"Bulk Reschs - Schooner",3.20,1,3213,13117
1491976,"Berri Dry Red 5L - Glass",1.70,6,3213,0
1491976,"Berri Dry Red 5L - Glass",1.70,6,3213,0
1491980,"Bulk Tooheys New - Schooner",3.20,1,3213,13111
1491973,"Bulk Carlton Draught - Schooner",3.20,1,3213,8083
1502966,"Morgans Bay Cabernet Merlot 150ml Glass",2.80,6,3213,0
