id,bar_id,nd,hour,total_sales
151395754,3213,2018-08-02,18,4.55
151395755,3213,2018-08-02,18,5.91
151395756,3213,2018-08-02,18,6.64
151395757,3213,2018-08-02,18,5.00
151395758,3213,2018-08-02,18,200.00
151395759,3213,2018-08-02,18,6.55
151395760,3213,2018-08-02,18,14.55
151395761,3213,2018-08-02,18,4.55
151395762,3213,2018-08-02,18,21.64
151395763,3213,2018-08-02,18,39.82
151395764,3213,2018-08-02,18,4.55
151395765,3213,2018-08-02,18,5.91
151395766,3213,2018-08-02,18,5.27
151395767,3213,2018-08-02,18,5.00
151395768,3213,2018-08-02,18,11.82
151395769,3213,2018-08-02,18,0.00
151395770,3213,2018-08-02,18,11.64
151395771,3213,2018-08-02,18,20.00
151395772,3213,2018-08-02,18,5.91
151395773,3213,2018-08-02,18,-9.00
151395774,3213,2018-08-02,18,13.45
151395775,3213,2018-08-02,18,10.00
151395776,3213,2018-08-02,18,24.55
151395777,3213,2018-08-02,18,19.91
151395778,3213,2018-08-02,18,7.27
151395779,3213,2018-08-02,18,31.82
151395780,3213,2018-08-02,18,4.55
151395781,3213,2018-08-02,18,19.55
151395782,3213,2018-08-02,18,6.27
151395783,3213,2018-08-02,18,9.18
151395784,3213,2018-08-02,18,4.55
151395785,3213,2018-08-02,18,6.91
151395786,3213,2018-08-02,18,4.55
151395787,3213,2018-08-02,18,16.09
151395788,3213,2018-08-02,18,4.55
151395789,3213,2018-08-02,18,8.45
151395790,3213,2018-08-02,18,4.55
151395791,3213,2018-08-02,18,5.00
151395792,3213,2018-08-02,18,9.36
151395793,3213,2018-08-02,18,9.00
151395794,3213,2018-08-02,18,14.82
151395795,3213,2018-08-02,18,6.91
151395796,3213,2018-08-02,18,33.18
151395797,3213,2018-08-02,18,0.00
151395798,3213,2018-08-02,18,4.55
151395799,3213,2018-08-02,18,0.00
151395800,3213,2018-08-02,18,4.55
151395801,3213,2018-08-02,18,9.00
151395802,3213,2018-08-02,18,13.64
151395803,3213,2018-08-02,18,13.00
151395804,3213,2018-08-02,18,9.00
151395805,3213,2018-08-02,18,4.55
151395806,3213,2018-08-02,18,4.73
151395807,3213,2018-08-02,18,39.36
151395808,3213,2018-08-02,18,8.64
151395809,3213,2018-08-02,18,75.45
151395810,3213,2018-08-02,18,13.64
151395811,3213,2018-08-02,18,4.55
151395812,3213,2018-08-02,18,4.55
151395813,3213,2018-08-02,18,4.55
151395815,3213,2018-08-02,18,12.55
151395816,3213,2018-08-02,18,13.18
151395817,3213,2018-08-02,18,15.00
151395818,3213,2018-08-02,18,10.45
151395819,3213,2018-08-02,18,0.00
151395820,3213,2018-08-02,18,18.64
151395821,3213,2018-08-02,18,3.64
151395822,3213,2018-08-02,18,5.91
151395823,3213,2018-08-02,18,0.00
151395824,3213,2018-08-02,18,4.55
151395825,3213,2018-08-02,18,11.64
151395826,3213,2018-08-02,18,4.55
151395827,3213,2018-08-02,18,4.36
151488379,3213,2018-08-02,18,53.36
151488380,3213,2018-08-02,18,7.27
151488381,3213,2018-08-02,18,10.18
151488382,3213,2018-08-02,18,3.73
151488383,3213,2018-08-02,18,4.55
151488384,3213,2018-08-02,18,9.09
151488385,3213,2018-08-02,18,14.00
151488386,3213,2018-08-02,18,2.27
151488387,3213,2018-08-02,18,14.55
151488388,3213,2018-08-02,18,0.00
151488389,3213,2018-08-02,18,14.27
151488390,3213,2018-08-02,18,5.64
151488391,3213,2018-08-02,18,39.82
151488392,3213,2018-08-02,18,4.55
151488393,3213,2018-08-02,18,4.55
151488394,3213,2018-08-02,18,4.55
151488395,3213,2018-08-02,18,4.55
151488396,3213,2018-08-02,18,18.00
151488397,3213,2018-08-02,18,0.00
151488398,3213,2018-08-02,18,14.09
151488400,3213,2018-08-02,18,4.55
151488401,3213,2018-08-02,18,54.00
151488402,3213,2018-08-02,18,27.00
151488403,3213,2018-08-02,18,6.45
151488404,3213,2018-08-02,18,4.55
151488405,3213,2018-08-02,18,6.64
151488406,3213,2018-08-02,18,8.45
151488407,3213,2018-08-02,18,21.36
151488408,3213,2018-08-02,18,9.09
151488409,3213,2018-08-02,18,22.64
151488410,3213,2018-08-02,18,4.55
151488411,3213,2018-08-02,18,27.00
151488412,3213,2018-08-02,19,4.73
151488413,3213,2018-08-02,18,8.91
151488414,3213,2018-08-02,19,27.27
151488415,3213,2018-08-02,19,93.00
151488416,3213,2018-08-02,19,27.27
151488417,3213,2018-08-02,19,15.82
151488418,3213,2018-08-02,19,14.55
151488419,3213,2018-08-02,19,2.64
151488420,3213,2018-08-02,19,57.73
151488421,3213,2018-08-02,19,27.09
151488422,3213,2018-08-02,19,17.09
151488423,3213,2018-08-02,19,4.55
151488424,3213,2018-08-02,19,4.55
151488425,3213,2018-08-02,19,24.00
151488426,3213,2018-08-02,19,3.64
151488427,3213,2018-08-02,19,18.00
151488428,3213,2018-08-02,19,13.09
151488429,3213,2018-08-02,19,57.55
151488430,3213,2018-08-02,19,4.36
151488431,3213,2018-08-02,19,9.00
151488432,3213,2018-08-02,19,8.18
151488433,3213,2018-08-02,19,9.09
151488434,3213,2018-08-02,19,9.09
151488435,3213,2018-08-02,19,17.91
151488436,3213,2018-08-02,19,27.00
151488437,3213,2018-08-02,19,12.91
151488438,3213,2018-08-02,19,0.00
151488439,3213,2018-08-02,19,49.64
151488440,3213,2018-08-02,19,17.91
151488441,3213,2018-08-02,19,4.55
151488443,3213,2018-08-02,19,5.18
151488444,3213,2018-08-02,19,13.45
151488445,3213,2018-08-02,19,15.82
151488446,3213,2018-08-02,19,20.00
151488447,3213,2018-08-02,19,12.64
151488448,3213,2018-08-02,19,9.09
151488449,3213,2018-08-02,19,14.55
151488450,3213,2018-08-02,19,4.55
151488451,3213,2018-08-02,19,0.00
151488452,3213,2018-08-02,19,13.45
151488453,3213,2018-08-02,19,9.00
151488454,3213,2018-08-02,19,6.64
151488455,3213,2018-08-02,19,9.09
151488456,3213,2018-08-02,19,27.27
151488457,3213,2018-08-02,19,16.36
151488458,3213,2018-08-02,19,9.27
151488459,3213,2018-08-02,19,2.64
151488460,3213,2018-08-02,19,27.27
151488461,3213,2018-08-02,19,14.55
151488462,3213,2018-08-02,19,0.00
151488463,3213,2018-08-02,19,40.91
151488465,3213,2018-08-02,19,9.09
151488466,3213,2018-08-02,19,4.55
151488467,3213,2018-08-02,19,25.00
151488468,3213,2018-08-02,19,40.00
151488470,3213,2018-08-02,19,35.91
151488471,3213,2018-08-02,19,10.64
151488472,3213,2018-08-02,19,2.27
151488473,3213,2018-08-02,19,4.55
151488474,3213,2018-08-02,19,4.55
151488475,3213,2018-08-02,19,18.00
151488476,3213,2018-08-02,19,0.00
151488477,3213,2018-08-02,19,4.55
151488478,3213,2018-08-02,19,9.55
151488479,3213,2018-08-02,19,6.82
151488480,3213,2018-08-02,19,9.45
151570300,3213,2018-08-02,19,0.00
151570301,3213,2018-08-02,19,11.55
151570302,3213,2018-08-02,19,4.55
151570303,3213,2018-08-02,19,4.55
151570304,3213,2018-08-02,19,4.55
151570305,3213,2018-08-02,19,4.55
151570306,3213,2018-08-02,19,13.45
151570307,3213,2018-08-02,19,33.09
151570308,3213,2018-08-02,19,4.55
151570309,3213,2018-08-02,19,11.27
151570310,3213,2018-08-02,19,13.64
151570311,3213,2018-08-02,19,4.55
151570312,3213,2018-08-02,19,13.91
151570313,3213,2018-08-02,19,14.09
151570314,3213,2018-08-02,19,17.64
151570315,3213,2018-08-02,19,9.09
151570316,3213,2018-08-02,20,4.73
151570317,3213,2018-08-02,19,7.73
151570318,3213,2018-08-02,20,11.36
151570319,3213,2018-08-02,20,9.45
151570320,3213,2018-08-02,20,8.91
151570322,3213,2018-08-02,20,129.55
151570323,3213,2018-08-02,20,4.55
151570324,3213,2018-08-02,20,5.64
151570325,3213,2018-08-02,20,9.00
151570326,3213,2018-08-02,20,4.55
151570327,3213,2018-08-02,20,0.00
151570328,3213,2018-08-02,20,4.55
151570329,3213,2018-08-02,20,15.36
151570330,3213,2018-08-02,20,4.55
151570331,3213,2018-08-02,20,0.00
151570332,3213,2018-08-02,20,6.82
151570333,3213,2018-08-02,20,9.45
151570334,3213,2018-08-02,20,4.73
151570335,3213,2018-08-02,20,22.55
151570336,3213,2018-08-02,20,6.36
151570337,3213,2018-08-02,20,9.27
151570338,3213,2018-08-02,20,0.00
151654056,3213,2018-08-02,20,0.00
151654057,3213,2018-08-02,20,20.55
151654058,3213,2018-08-02,20,9.27
151654059,3213,2018-08-02,20,14.91
151654060,3213,2018-08-02,20,4.55
151654061,3213,2018-08-02,21,4.73
151654062,3213,2018-08-02,21,12.27
151654063,3213,2018-08-02,21,9.09
151654064,3213,2018-08-02,21,9.45
151654065,3213,2018-08-02,21,0.00
151654066,3213,2018-08-02,21,5.64
151654067,3213,2018-08-02,21,4.55
151654068,3213,2018-08-02,21,9.27
151654069,3213,2018-08-02,21,4.73
151654070,3213,2018-08-02,21,4.55
151654071,3213,2018-08-02,21,0.00
151654072,3213,2018-08-02,21,0.00
151654073,3213,2018-08-02,21,5.18
151740896,3213,2018-08-02,21,6.82
151740897,3213,2018-08-02,21,9.09
151740898,3213,2018-08-02,21,14.27
151740899,3213,2018-08-02,22,4.55
151740900,3213,2018-08-02,22,4.55
151740901,3213,2018-08-02,22,5.18
151740902,3213,2018-08-02,22,4.55
151740903,3213,2018-08-02,22,4.55
151740904,3213,2018-08-02,22,4.55
151805606,3213,2018-08-02,22,4.55
151805607,3213,2018-08-02,22,0.00
152477993,3213,2018-08-02,7,6.36
152477994,3213,2018-08-02,7,23.09
152477995,3213,2018-08-02,7,3.00
152510644,3213,2018-08-02,7,2.00
152510645,3213,2018-08-02,7,3.18
152576239,3213,2018-08-02,7,3.00
154119940,3213,2018-08-02,18,49.55
147297047,4886,2018-08-01,8,3.45
147297048,4886,2018-08-01,8,4.36
147297049,4886,2018-08-01,8,3.64
147297052,4886,2018-08-01,8,3.91
147297053,4886,2018-08-01,8,3.91
147297054,4886,2018-08-01,8,3.91
147297055,4886,2018-08-01,8,3.91
147297056,4886,2018-08-01,8,3.45
147297057,4886,2018-08-01,8,3.45
147297058,4886,2018-08-01,8,3.91
147297059,4886,2018-08-01,8,4.36
147297060,4886,2018-08-01,8,7.36
147297061,4886,2018-08-01,8,3.91
147297062,4886,2018-08-01,8,3.45
147297063,4886,2018-08-01,8,3.91
147297064,4886,2018-08-01,8,3.45
147297066,4886,2018-08-01,8,12.00
147297068,4886,2018-08-01,8,0.00
147297071,4886,2018-08-01,8,2.27
147297072,4886,2018-08-01,8,0.00
147430249,4886,2018-08-01,9,3.91
147430250,4886,2018-08-01,9,3.91
147430251,4886,2018-08-01,9,11.73
147430252,4886,2018-08-01,9,3.45
147430253,4886,2018-08-01,9,3.45
147430254,4886,2018-08-01,9,3.45
147430255,4886,2018-08-01,9,2.27
147430256,4886,2018-08-01,10,3.45
147430257,4886,2018-08-01,9,0.00
147430258,4886,2018-08-01,9,8.55
147430259,4886,2018-08-01,9,0.00
147430260,4886,2018-08-01,9,2.00
147430261,4886,2018-08-01,9,6.91
147430262,4886,2018-08-01,9,6.09
147430263,4886,2018-08-01,9,0.00
147430264,4886,2018-08-01,9,0.00
147430265,4886,2018-08-01,9,0.00
147430266,4886,2018-08-01,9,7.27
147430267,4886,2018-08-01,9,17.55
147430268,4886,2018-08-01,9,21.91
147543029,4886,2018-08-01,10,3.45
147543030,4886,2018-08-01,10,3.91
147543031,4886,2018-08-01,10,3.45
147543032,4886,2018-08-01,10,3.91
147543033,4886,2018-08-01,10,2.00
147543034,4886,2018-08-01,10,8.55
147543035,4886,2018-08-01,10,4.27
147543036,4886,2018-08-01,10,2.00
147543037,4886,2018-08-01,10,4.27
147543038,4886,2018-08-01,10,0.00
147543039,4886,2018-08-01,10,2.00
147543040,4886,2018-08-01,10,6.55
147543041,4886,2018-08-01,10,8.55
147543042,4886,2018-08-01,10,6.73
147543043,4886,2018-08-01,10,6.09
147543044,4886,2018-08-01,10,6.09
147543045,4886,2018-08-01,10,6.09
147543046,4886,2018-08-01,10,2.27
147543047,4886,2018-08-01,10,7.82
147543048,4886,2018-08-01,10,3.91
147543049,4886,2018-08-01,10,21.45
147657683,4886,2018-08-01,11,3.91
147657684,4886,2018-08-01,11,6.82
147657685,4886,2018-08-01,11,3.18
147657686,4886,2018-08-01,11,6.55
147657687,4886,2018-08-01,11,5.00
147657688,4886,2018-08-01,11,0.00
147657689,4886,2018-08-01,11,6.55
147657690,4886,2018-08-01,11,6.91
147657691,4886,2018-08-01,11,0.00
147657692,4886,2018-08-01,11,6.91
147657693,4886,2018-08-01,11,6.55
147657694,4886,2018-08-01,11,4.64
147657695,4886,2018-08-01,11,6.09
147657696,4886,2018-08-01,11,6.91
147657697,4886,2018-08-01,11,0.00
147657699,4886,2018-08-01,11,7.27
147657700,4886,2018-08-01,11,42.36
147783267,4886,2018-08-01,12,3.45
147783268,4886,2018-08-01,12,3.45
147783269,4886,2018-08-01,12,6.91
147783270,4886,2018-08-01,12,10.09
147783271,4886,2018-08-01,12,4.27
147783272,4886,2018-08-01,12,7.00
147783273,4886,2018-08-01,12,8.55
147783274,4886,2018-08-01,12,4.64
147783275,4886,2018-08-01,12,4.64
147783276,4886,2018-08-01,12,5.45
147783277,4886,2018-08-01,12,5.45
147783278,4886,2018-08-01,12,6.91
147783279,4886,2018-08-01,12,4.27
147783280,4886,2018-08-01,12,4.64
147783281,4886,2018-08-01,12,5.45
147783282,4886,2018-08-01,12,5.91
147783283,4886,2018-08-01,12,4.64
147783284,4886,2018-08-01,12,0.00
147783285,4886,2018-08-01,12,2.27
147783286,4886,2018-08-01,12,0.00
147901114,4886,2018-08-01,13,3.91
147901115,4886,2018-08-01,13,3.91
147901116,4886,2018-08-01,13,3.45
147901118,4886,2018-08-01,13,3.45
147901119,4886,2018-08-01,13,3.45
147901120,4886,2018-08-01,13,3.91
147901121,4886,2018-08-01,13,3.45
147901122,4886,2018-08-01,13,10.82
147901123,4886,2018-08-01,13,5.91
147901124,4886,2018-08-01,13,4.27
147901125,4886,2018-08-01,13,6.91
147901126,4886,2018-08-01,13,8.36
147901127,4886,2018-08-01,13,5.45
147901128,4886,2018-08-01,13,8.91
147901129,4886,2018-08-01,13,5.91
147901130,4886,2018-08-01,13,12.73
147901131,4886,2018-08-01,13,0.00
147901132,4886,2018-08-01,13,4.55
147901133,4886,2018-08-01,13,0.00
147901134,4886,2018-08-01,13,4.64
147901135,4886,2018-08-01,13,0.00
147901136,4886,2018-08-01,13,6.91
147901137,4886,2018-08-01,13,8.36
147901138,4886,2018-08-01,13,5.45
147901139,4886,2018-08-01,13,4.64
147901140,4886,2018-08-01,13,5.45
147901141,4886,2018-08-01,13,0.00
147901143,4886,2018-08-01,13,5.00
147901144,4886,2018-08-01,13,0.00
147901145,4886,2018-08-01,13,0.00
147901146,4886,2018-08-01,13,4.64
147901147,4886,2018-08-01,13,0.00
147901148,4886,2018-08-01,13,5.45
147901149,4886,2018-08-01,13,0.00
147901150,4886,2018-08-01,13,0.00
147901151,4886,2018-08-01,13,3.91
147901152,4886,2018-08-01,13,9.09
147901153,4886,2018-08-01,13,24.55
147901155,4886,2018-08-01,13,3.45
147901156,4886,2018-08-01,13,0.00
148098950,4886,2018-08-01,14,2.73
148098951,4886,2018-08-01,14,7.36
148098953,4886,2018-08-01,14,3.91
148098954,4886,2018-08-01,14,2.73
148098955,4886,2018-08-01,15,3.91
148098956,4886,2018-08-01,15,7.82
148098957,4886,2018-08-01,15,7.36
148098958,4886,2018-08-01,15,10.36
148098959,4886,2018-08-01,14,8.18
148098960,4886,2018-08-01,14,6.91
148098961,4886,2018-08-01,14,0.95
148098962,4886,2018-08-01,14,8.18
148098963,4886,2018-08-01,14,0.00
148098964,4886,2018-08-01,14,9.27
148098968,4886,2018-08-01,14,8.55
148098969,4886,2018-08-01,14,10.18
148098970,4886,2018-08-01,14,10.91
148098971,4886,2018-08-01,14,9.55
148098972,4886,2018-08-01,14,8.36
148098973,4886,2018-08-01,14,0.00
148098974,4886,2018-08-01,14,8.55
148098975,4886,2018-08-01,14,2.76
148098976,4886,2018-08-01,15,6.36
148098977,4886,2018-08-01,15,17.73
148098978,4886,2018-08-01,15,6.91
148098979,4886,2018-08-01,15,5.45
148098980,4886,2018-08-01,15,9.27
148098981,4886,2018-08-01,15,7.73
148098982,4886,2018-08-01,15,17.73
148098983,4886,2018-08-01,15,0.00
148098984,4886,2018-08-01,15,9.55
148098986,4886,2018-08-01,15,10.91
148098987,4886,2018-08-01,15,4.27
148098988,4886,2018-08-01,15,4.64
148098989,4886,2018-08-01,15,5.45
148098990,4886,2018-08-01,15,4.27
148098991,4886,2018-08-01,15,17.73
148098992,4886,2018-08-01,15,8.36
148098993,4886,2018-08-01,15,7.18
148098994,4886,2018-08-01,15,2.76
148098995,4886,2018-08-01,15,4.27
148098996,4886,2018-08-01,15,4.27
148098997,4886,2018-08-01,15,9.55
148098998,4886,2018-08-01,15,4.64
148098999,4886,2018-08-01,14,5.18
148099003,4886,2018-08-01,14,2.76
148099004,4886,2018-08-01,14,6.91
148099006,4886,2018-08-01,14,5.91
148099007,4886,2018-08-01,15,4.27
148099008,4886,2018-08-01,15,4.27
148099009,4886,2018-08-01,15,0.00
148099010,4886,2018-08-01,14,5.00
148099011,4886,2018-08-01,14,4.27
148099012,4886,2018-08-01,14,4.64
148099013,4886,2018-08-01,14,4.27
148099016,4886,2018-08-01,14,5.45
148099017,4886,2018-08-01,15,9.55
148099018,4886,2018-08-01,15,0.00
148099019,4886,2018-08-01,15,13.64
148099020,4886,2018-08-01,15,5.45
148099021,4886,2018-08-01,15,0.00
148099022,4886,2018-08-01,15,12.82
148099023,4886,2018-08-01,15,4.36
148099024,4886,2018-08-01,15,6.91
148099025,4886,2018-08-01,15,0.00
148099026,4886,2018-08-01,15,5.00
148099027,4886,2018-08-01,14,7.55
148099028,4886,2018-08-01,14,0.00
148099032,4886,2018-08-01,15,3.45
148099033,4886,2018-08-01,15,8.18
148099034,4886,2018-08-01,15,0.00
148099035,4886,2018-08-01,15,2.73
148099036,4886,2018-08-01,15,0.00
148099037,4886,2018-08-01,15,10.36
148244715,4886,2018-08-01,16,3.91
148244716,4886,2018-08-01,16,3.91
148244717,4886,2018-08-01,16,6.91
148244718,4886,2018-08-01,16,3.45
148244719,4886,2018-08-01,16,4.27
148244720,4886,2018-08-01,16,4.27
148244721,4886,2018-08-01,16,0.00
148244722,4886,2018-08-01,16,5.00
148244723,4886,2018-08-01,16,2.76
148244724,4886,2018-08-01,16,4.64
148244725,4886,2018-08-01,16,17.73
148244726,4886,2018-08-01,16,5.91
148244727,4886,2018-08-01,16,4.64
148244728,4886,2018-08-01,16,5.91
148244729,4886,2018-08-01,16,5.45
148244730,4886,2018-08-01,16,10.91
148244731,4886,2018-08-01,16,0.00
148244732,4886,2018-08-01,16,5.91
148244733,4886,2018-08-01,16,4.27
148244734,4886,2018-08-01,16,5.53
148244735,4886,2018-08-01,16,4.64
148244736,4886,2018-08-01,16,0.00
148244738,4886,2018-08-01,16,4.64
148244739,4886,2018-08-01,16,13.09
148244740,4886,2018-08-01,16,4.27
148244741,4886,2018-08-01,16,5.45
148244742,4886,2018-08-01,16,6.91
148244743,4886,2018-08-01,16,3.45
148244744,4886,2018-08-01,16,7.82
148244745,4886,2018-08-01,16,5.45
148244746,4886,2018-08-01,16,8.36
148244747,4886,2018-08-01,16,4.64
148244748,4886,2018-08-01,17,5.91
148244749,4886,2018-08-01,16,14.36
148244750,4886,2018-08-01,16,10.91
148244751,4886,2018-08-01,16,7.18
148244752,4886,2018-08-01,16,4.27
148244753,4886,2018-08-01,16,5.00
148244754,4886,2018-08-01,16,6.91
148244755,4886,2018-08-01,16,9.55
148244756,4886,2018-08-01,16,2.76
148244757,4886,2018-08-01,16,11.82
148244758,4886,2018-08-01,16,9.27
148244759,4886,2018-08-01,16,4.27
148244760,4886,2018-08-01,16,2.55
148244761,4886,2018-08-01,16,16.73
148244762,4886,2018-08-01,16,9.27
148244763,4886,2018-08-01,16,9.09
148244764,4886,2018-08-01,16,4.64
148244765,4886,2018-08-01,16,4.27
148244766,4886,2018-08-01,16,0.00
148244767,4886,2018-08-01,16,6.00
148244768,4886,2018-08-01,16,5.53
148244769,4886,2018-08-01,16,12.55
148244770,4886,2018-08-01,16,3.45
148244771,4886,2018-08-01,16,3.45
148244772,4886,2018-08-01,16,6.91
148244773,4886,2018-08-01,16,5.91
148244774,4886,2018-08-01,16,3.91
148244775,4886,2018-08-01,16,5.91
148347038,4886,2018-08-01,17,3.45
148347039,4886,2018-08-01,18,3.45
148347040,4886,2018-08-01,17,8.18
148347041,4886,2018-08-01,17,17.73
148347042,4886,2018-08-01,17,9.27
148347043,4886,2018-08-01,17,5.45
148347044,4886,2018-08-01,17,5.45
148347045,4886,2018-08-01,17,5.91
148347046,4886,2018-08-01,17,7.27
148347048,4886,2018-08-01,17,2.55
148347049,4886,2018-08-01,17,5.09
148347050,4886,2018-08-01,17,8.18
148347052,4886,2018-08-01,17,0.00
148347053,4886,2018-08-01,17,9.55
148347054,4886,2018-08-01,17,16.73
148347055,4886,2018-08-01,17,7.82
148347056,4886,2018-08-01,17,5.45
148347057,4886,2018-08-01,17,8.36
148347058,4886,2018-08-01,17,0.00
148347059,4886,2018-08-01,17,16.36
148347060,4886,2018-08-01,17,11.82
148347061,4886,2018-08-01,17,8.18
148347062,4886,2018-08-01,17,5.91
148347063,4886,2018-08-01,17,9.55
148347064,4886,2018-08-01,17,9.55
148347065,4886,2018-08-01,17,8.36
148347066,4886,2018-08-01,17,0.00
148347067,4886,2018-08-01,17,0.00
148347069,4886,2018-08-01,17,4.55
148347070,4886,2018-08-01,17,5.91
148347071,4886,2018-08-01,17,9.55
148347072,4886,2018-08-01,17,4.00
148347073,4886,2018-08-01,17,8.18
148347074,4886,2018-08-01,17,0.00
148347075,4886,2018-08-01,17,9.82
148347076,4886,2018-08-01,17,28.91
148347077,4886,2018-08-01,17,5.53
148347078,4886,2018-08-01,17,8.55
148347079,4886,2018-08-01,17,18.18
148347080,4886,2018-08-01,17,0.00
148347081,4886,2018-08-01,17,2.55
148347082,4886,2018-08-01,17,9.55
148347083,4886,2018-08-01,17,0.00
148347085,4886,2018-08-01,17,0.00
148347087,4886,2018-08-01,17,5.18
148347088,4886,2018-08-01,17,0.00
148347090,4886,2018-08-01,17,8.55
148347091,4886,2018-08-01,17,6.45
148347092,4886,2018-08-01,17,16.73
148347093,4886,2018-08-01,17,4.64
148347094,4886,2018-08-01,17,0.00
148347096,4886,2018-08-01,17,5.91
148347097,4886,2018-08-01,17,0.00
148347099,4886,2018-08-01,17,0.00
148347101,4886,2018-08-01,17,9.27
148347102,4886,2018-08-01,17,2.00
148347103,4886,2018-08-01,17,5.91
148347104,4886,2018-08-01,17,6.36
148347105,4886,2018-08-01,17,5.45
148347106,4886,2018-08-01,17,5.53
148347107,4886,2018-08-01,17,9.55
148347108,4886,2018-08-01,17,6.36
148347109,4886,2018-08-01,17,9.82
148347110,4886,2018-08-01,17,6.36
148347111,4886,2018-08-01,17,10.47
148347112,4886,2018-08-01,17,0.00
148347113,4886,2018-08-01,17,9.82
148347114,4886,2018-08-01,17,3.45
148347115,4886,2018-08-01,17,8.73
148347117,4886,2018-08-01,17,0.00
148347118,4886,2018-08-01,17,0.00
148347119,4886,2018-08-01,17,12.55
148347120,4886,2018-08-01,17,0.00
148347121,4886,2018-08-01,17,12.27
148347122,4886,2018-08-01,17,3.45
148347123,4886,2018-08-01,17,9.82
148511960,4886,2018-08-01,18,3.45
148511961,4886,2018-08-01,18,5.91
148511964,4886,2018-08-01,18,4.80
148511966,4886,2018-08-01,18,7.82
148511967,4886,2018-08-01,18,0.00
148511969,4886,2018-08-01,18,6.45
148511970,4886,2018-08-01,18,8.18
148511971,4886,2018-08-01,18,7.45
148511972,4886,2018-08-01,18,4.80
148511973,4886,2018-08-01,18,5.45
148511974,4886,2018-08-01,18,18.18
148511975,4886,2018-08-01,18,0.00
148511976,4886,2018-08-01,18,16.73
148511977,4886,2018-08-01,18,5.91
148511978,4886,2018-08-01,18,0.00
148511979,4886,2018-08-01,18,4.80
148511981,4886,2018-08-01,18,6.45
148511982,4886,2018-08-01,18,4.00
148511983,4886,2018-08-01,18,5.45
148511985,4886,2018-08-01,18,4.64
148511986,4886,2018-08-01,18,18.18
148511987,4886,2018-08-01,18,4.80
148511988,4886,2018-08-01,18,0.00
148511990,4886,2018-08-01,18,7.82
148511991,4886,2018-08-01,18,10.47
148511992,4886,2018-08-01,18,5.45
148511993,4886,2018-08-01,19,2.55
148511994,4886,2018-08-01,19,19.09
148511995,4886,2018-08-01,18,11.82
148511996,4886,2018-08-01,18,0.00
148511997,4886,2018-08-01,18,4.00
148511998,4886,2018-08-01,18,0.00
148511999,4886,2018-08-01,18,8.18
148512000,4886,2018-08-01,18,4.64
148512001,4886,2018-08-01,18,5.91
148512002,4886,2018-08-01,18,0.00
148512003,4886,2018-08-01,18,4.55
148512004,4886,2018-08-01,18,8.36
148512005,4886,2018-08-01,18,9.55
148512006,4886,2018-08-01,18,4.64
148512007,4886,2018-08-01,18,6.36
148512009,4886,2018-08-01,18,0.00
148512011,4886,2018-08-01,18,0.00
148512012,4886,2018-08-01,18,0.00
148512013,4886,2018-08-01,18,4.64
148512014,4886,2018-08-01,18,5.45
148512015,4886,2018-08-01,18,9.27
148512016,4886,2018-08-01,18,0.00
148512017,4886,2018-08-01,18,0.00
148512019,4886,2018-08-01,18,10.47
148512020,4886,2018-08-01,18,4.64
148512021,4886,2018-08-01,18,8.55
148512022,4886,2018-08-01,18,0.00
148512023,4886,2018-08-01,18,0.00
148512025,4886,2018-08-01,18,2.73
148512026,4886,2018-08-01,18,25.45
148512027,4886,2018-08-01,18,0.00
148512028,4886,2018-08-01,18,41.82
148512029,4886,2018-08-01,18,0.00
148512030,4886,2018-08-01,19,20.91
148681618,4886,2018-08-01,19,7.36
148681619,4886,2018-08-01,19,12.55
148681620,4886,2018-08-01,19,4.80
148681621,4886,2018-08-01,19,13.82
148681622,4886,2018-08-01,19,4.27
148681623,4886,2018-08-01,19,0.00
148681624,4886,2018-08-01,19,0.00
148681625,4886,2018-08-01,19,5.45
148681626,4886,2018-08-01,19,19.09
148681627,4886,2018-08-01,19,5.91
148681628,4886,2018-08-01,19,5.45
148681629,4886,2018-08-01,19,9.55
148681630,4886,2018-08-01,19,7.18
148681631,4886,2018-08-01,19,18.18
148681632,4886,2018-08-01,19,10.33
148681633,4886,2018-08-01,19,7.27
148681634,4886,2018-08-01,19,8.18
148681635,4886,2018-08-01,19,9.55
148681636,4886,2018-08-01,19,14.98
148681637,4886,2018-08-01,19,5.00
148681638,4886,2018-08-01,19,5.91
148681639,4886,2018-08-01,19,0.00
148681640,4886,2018-08-01,19,9.55
148681642,4886,2018-08-01,19,4.64
148681643,4886,2018-08-01,19,13.18
148681645,4886,2018-08-01,19,8.18
148681646,4886,2018-08-01,19,0.00
148681647,4886,2018-08-01,19,0.00
148681648,4886,2018-08-01,19,6.18
148681649,4886,2018-08-01,19,0.00
148681651,4886,2018-08-01,19,7.05
148681652,4886,2018-08-01,19,6.18
148681653,4886,2018-08-01,19,18.18
148681654,4886,2018-08-01,19,6.18
148681656,4886,2018-08-01,19,5.91
148681657,4886,2018-08-01,19,0.00
148681658,4886,2018-08-01,19,0.00
148681659,4886,2018-08-01,19,0.00
148681660,4886,2018-08-01,19,4.80
148681662,4886,2018-08-01,19,0.00
148681663,4886,2018-08-01,19,0.00
148681664,4886,2018-08-01,19,0.00
148681665,4886,2018-08-01,19,3.45
148681666,4886,2018-08-01,19,10.36
148681667,4886,2018-08-01,19,11.82
148830828,4886,2018-08-01,20,11.82
